,id,geom_id,lines,color_symbol,length,x,y,num
245,996,2000342,M,B,939.770412683,-73.97970100020007 -73.97962200065754 -73.97953699868144 -73.97944799870027 -73.97935399999915 -73.97925499936191 -73.97915199992751 -73.97904400068074 -73.97893099928969 -73.978814000405 -73.97869199946378 -73.9785659999438 -73.97843500084085 -73.97826963055641 -73.97800002951064 -73.97758441030365 -73.97679811399256 ,40.76089266668353 40.76098466629278 40.761065666918626 40.76113766622486 40.761200667625104 40.76125366704428 40.761296666452324 40.76133066701759 40.76135566692469 40.76137066588329 40.76137666595694 40.76137266775646 40.76135966703936 40.76130398208472 40.761209964169225 40.76102195055341 40.76065446915293 ,17
246,997,2000283,E,A,1098.42765514,-73.98007809686388 -73.9766969993648 ,40.76236357238736 40.76078866715343 ,2
247,998,2000341,B-D,B,584.781399521,-73.97970100020007 -73.97962999949239 -73.9795760013086 -73.97953599909886 -73.97951000004484 -73.97949999916054 -73.97950499994639 -73.97952399935582 -73.97955800143593 -73.97960700032127 -73.97966999917605 -73.97974899953898 -73.97984200053283 -73.97994999999845 -73.98007300033487 -73.98021199935727 ,40.76089266668353 40.76100766749425 40.76111966629117 40.76122766660638 40.76133166665488 40.761433665921324 40.76153166601324 40.76162566675058 40.76171666606367 40.76180466663974 40.761888666923035 40.76196866634202 40.76204666633511 40.762120666121426 40.762190666559746 40.76225866689327 ,16
248,999,2000284,E,A,466.766146792,-73.9766969993648 -73.97522399997499 ,40.76078866715343 40.76016666669117 ,2
249,1000,2000122,4-5-6,4,2257.69751406,-73.97192000084029 -73.96796699944908 ,40.75710666670631 40.76252566711767 ,2
250,1001,2000517,L,L,2237.10623174,-73.95027499944355 -73.95106800108853 -73.95114599982483 -73.95122199985835 -73.95129800007321 -73.9513730004505 -73.9514469993604 -73.95151999963507 -73.95159200128043 -73.95166399960321 -73.95173400046991 -73.95180299990776 -73.95187199959645 -73.95193999951614 -73.95200600082366 -73.95207200004232 -73.9521370014137 -73.95687200089101 ,40.71406266681355 40.714064666247545 40.714064666955736 40.71406766636498 40.714073666225346 40.714082666114436 40.71409366736725 40.7141076659516 40.71412466637196 40.71414466724699 40.71416766684016 40.714192666005374 40.71422066743143 40.714251667098736 40.71428566729417 40.714322666150835 40.71436166638948 40.7173036669373 ,18
251,1002,2000519,L,L,1611.61475152,-73.9406700009277 -73.94190500052365 -73.94192800028547 -73.94195400043206 -73.9419830006522 -73.9420150000756 -73.94204999957186 -73.94208900036035 -73.94213099916601 -73.94217600158852 -73.9422240008379 -73.94227600136605 -73.94233099957574 -73.94238900051182 -73.94245000029663 -73.94251500014225 -73.9425840003593 -73.94405300040529 ,40.711925667378246 40.71438266632491 40.71442866700503 40.71447166689083 40.71451066641345 40.71454666603749 40.714578666194164 40.714606666483995 40.71463166686582 40.71465266687197 40.71467066696286 40.714684666270614 40.714694666088114 40.714701665980364 40.714704666374125 40.71470366686417 40.7146996670105 40.71456466623263 ,18
252,1003,2000170,7,7,2562.62378561,-73.94891600001131 -73.94784200017722 -73.9472930003112 -73.94700600006101 -73.94670600071966 -73.94631499933004 -73.94519200020314 -73.94509300049823 -73.94500400016675 -73.94492399993555 -73.94485500029339 -73.94479600089814 -73.94474800094493 -73.94470900116178 -73.94468099897473 -73.94466300020778 -73.94465400050233 -73.94465400024326 -73.94466300064198 -73.94468500094008 -73.94472200061587 -73.94477099885638 -73.94554899936017 -73.9455649998263 -73.94558000098858 -73.9455930015239 -73.94560399988023 -73.94561299960613 -73.94561900056205 -73.94562400020143 -73.94562600069534 -73.94562600054643 -73.9456240005672 -73.94561900024736 -73.94561299978099 -73.94560400051752 -73.94559300022615 -73.94557900076072 -73.94526399948502 ,40.74221566577462 40.74246966680302 40.74263366755852 40.74272766676309 40.74283866711389 40.74299566632363 40.74345266699046 40.74350066728689 40.743550667796605 40.743602667164396 40.743658666392825 40.74371566633387 40.74377666617031 40.743839666731226 40.74390466628347 40.7439726657211 40.74404266770491 40.74411566729722 40.74419166720006 40.74426966706783 40.74434866558846 40.74443366722622 40.745565665821694 40.74559666612438 40.7456276659526 40.74565966709756 40.745691667295375 40.74572366744874 40.74575666664834 40.74579066673821 40.745824667212844 40.74585966720573 40.74589466715485 40.745929666587706 40.745965666911275 40.74600266718151 40.74603966650568 40.746076666212545 40.74702266750958 ,39
253,1004,2000174,7,7,3146.53973484,-73.93917399996175 -73.9390300003401 -73.93888899920061 -73.93875300121928 -73.93862099989342 -73.93849299994584 -73.93836999955644 -73.93825100051643 -73.93813600044149 -73.93802599988048 -73.93792000037121 -73.93781800003777 -73.93771999954922 -73.93762699969895 -73.93753800016059 -73.93745499941146 -73.93355599950924 -73.93349700014812 -73.93343499994094 -73.9333710003824 -73.93330399997258 -73.93323500020652 -73.93316400007699 -73.93309099939654 -73.93301500021975 -73.93293600117511 -73.93285599987021 -73.93277299886277 -73.9326870003377 -73.93259999935447 -73.93250899933993 -73.9324169993898 -73.93099700106747 ,40.75013366606949 40.75005766646058 40.74998166646055 40.749905667146315 40.74982966709882 40.74975366633427 40.74967766720116 40.74960166647886 40.74952566688003 40.74944966625348 40.74937266631441 40.74929666709728 40.749219666787724 40.74914266640031 40.74906666676772 40.748990666720914 40.74521966621624 40.74517066620479 40.74512466671827 40.745080666067196 40.7450396668329 40.7450006664262 40.74496466620648 40.7449306675079 40.74489966660745 40.744870667537796 40.74484466651745 40.74482166598056 40.74480066725977 40.74478166701335 40.74476566754838 40.74475266611273 40.74458666665327 ,33
254,1005,2000278,A,A,2385.54536011,-73.83559200144694 -73.83399000099918 -73.83397000171249 -73.83395100151908 -73.83393100104065 -73.83391100056365 -73.83389100007923 -73.8338700003678 -73.83385000106065 -73.83383000056712 -73.8338090008464 -73.8337890015302 -73.83376800180328 -73.83374700089205 -73.83372600115659 -73.83370500036801 -73.83368399944771 -73.83351100095213 -73.83349400058735 -73.8334760023042 -73.8334580003412 -73.83344100114934 -73.83342300036769 -73.83340599985719 -73.83338800024991 -73.83337000064049 -73.83335199971359 -73.83333500050875 -73.83331700076016 -73.83329899982552 -73.83328100125267 -73.833263001496 -73.83324500055328 -73.8305800005968 -73.83052800094059 -73.8304770004988 -73.83042500079154 -73.83037400030369 -73.83032300097177 -73.83027100001601 -73.83022000164037 -73.83017000011714 -73.83011900051169 -73.83006800088185 -73.83001800046969 -73.82996700060401 -73.82991700014297 -73.8298670006527 -73.82981699995807 -73.82949900084496 -73.82944400198161 -73.82939000114729 -73.82933600047039 -73.829283000385 -73.82923000244205 -73.82917800055624 -73.82912600081563 -73.82907400025547 -73.82902400150938 -73.82897300133006 -73.82892300057001 -73.82887400021886 -73.8288250012243 -73.82877700027636 -73.8287300009169 -73.82755900141358 ,40.58090266616764 40.58135066761588 40.58135566635032 40.581361667009006 40.581366667536024 40.581371666258484 40.581376666778475 40.58138166675069 40.581386666364736 40.58139166687411 40.581396666835175 40.581401666438595 40.58140666639215 40.58141166634012 40.5814166671865 40.581420666643226 40.581425666579655 40.581462667155165 40.58146666606654 40.58146966574684 40.58147366680328 40.581477666609075 40.5814816658607 40.581486666143235 40.5814906662916 40.5814946664372 40.58149966706183 40.58150366685192 40.581508666572276 40.58151366718864 40.58151866690505 40.58152366661692 40.58152866722482 40.582271667759315 40.58228666676629 40.58230166632351 40.582316667084875 40.58233166659634 40.582346666987426 40.58236166677673 40.582377666706826 40.58239366718725 40.58240966707073 40.58242566693154 40.58244166644698 40.58245866764695 40.582474667118376 40.582491667053326 40.5825086660642 40.58262166710836 40.582641666294684 40.58266166603622 40.58268066706983 40.582698667280034 40.58271766615169 40.582734667313325 40.582752666236836 40.58276866686958 40.58278566733951 40.58280166671364 40.58281666706958 40.5828316661922 40.58284566661324 40.58285966669965 40.582873667358626 40.58320866640497 ,66
255,1006,2000131,4-5-6,4,3441.58987586,-73.93759400087048 -73.93756999979146 -73.93468500019506 -73.93466199939681 -73.93463900074477 -73.9346160008868 -73.93459199956253 -73.93456899925853 -73.93454600150676 -73.93452299977761 -73.93450100086015 -73.93447800126286 -73.93445500046336 -73.93443300109082 -73.93441000005565 -73.93438799926372 -73.93436599944265 -73.93434399940843 -73.93093099900614 ,40.80413766650238 40.80417166624708 40.80811766692164 40.80814866704784 40.80817866671698 40.80820866638073 40.80823866727256 40.80826666691984 40.808295667017376 40.80832266620092 40.80835066730349 40.808376666926065 40.80840266564274 40.808428666725234 40.8084536658796 40.80847866739954 40.80850266756174 40.8085256663656 40.81209266611778 ,19
256,1007,2000148,6,4,1629.31908733,-73.93093099900614 -73.93075599943113 -73.93059800117632 -73.93044099970103 -73.93028399952797 -73.93012799989386 -73.9299720004422 -73.92981700067814 -73.9296610009756 -73.92950700028844 -73.92935200104829 -73.92919899970858 -73.92904500013715 -73.92889200070276 -73.92873900118366 -73.92858700058025 -73.92714699921456 -73.92711599967767 -73.92708400095916 -73.9270500005677 -73.92701499990237 -73.92697799975873 -73.92693900031851 -73.9269000009053 -73.92685800071168 -73.9268150013483 -73.9267709993469 -73.92672500042428 -73.92667700085468 -73.92662800110422 -73.92657799982244 -73.9265259992519 -73.9261380005121 ,40.81209266611778 40.81220066679556 40.812283666118745 40.81235266668929 40.81240766700917 40.812448666783816 40.812474666758064 40.812487666645175 40.812485666124566 40.812470667031 40.8124406675303 40.81239666630919 40.812338666033924 40.812266667032034 40.81218066598723 40.81207866621379 40.81097966672971 40.81095666733107 40.810932666838866 40.81090966732532 40.810886666267926 40.81086266708222 40.81083966707078 40.810816667046026 40.81079466735845 40.81077166746856 40.810748667826196 40.810726666450456 40.8107036660322 40.810681666311034 40.81065866727892 40.81063666740412 40.81047566708806 ,33
257,1008,2000048,2,1,2900.50945978,-73.9377539999813 -73.93761999998179 -73.93747999977404 -73.93733599996679 -73.9371870001845 -73.93703399993389 -73.93687699902144 -73.93671499968 -73.9365480005327 -73.93637800011095 -73.93620199980032 -73.93602300070252 -73.93583900107264 -73.93565100117675 -73.93545799947577 -73.93526000057574 -73.93150100103746 -73.93133400023923 -73.93116500053291 -73.93099600042054 -73.93082700007135 -73.93065700026311 -73.93048599954217 -73.93031600025192 -73.93014400113563 -73.9299730009747 -73.92980100013455 -73.92962800113487 -73.92945500192111 -73.9292820014525 -73.92910800038965 -73.92893499971598 -73.92778200021175 ,40.81837066677579 40.818492666593926 40.81860666659031 40.81871166737905 40.81880766569908 40.81889566703155 40.81897466730694 40.81904566641343 40.81910766657921 40.819160666184 40.8192056667089 40.81924166753907 40.81926966709805 40.81928866636893 40.81929866657263 40.81929866633439 40.819334666569944 40.81932966673717 40.8193216659149 40.819310666190866 40.81929766711641 40.8192826662896 40.81926366640357 40.819242666865954 40.81921966586297 40.81919366745655 40.819164666831746 40.81913366713882 40.819099666731034 40.81906366695998 40.81902466675937 40.81898366690921 40.81868466638684 ,33
258,1009,2000047,3,1,1636.63708445,-73.93624499905133 -73.93570000103132 -73.93568800049846 -73.93567700137987 -73.9356650003963 -73.9356540010473 -73.93564200102243 -73.93563000099073 -73.93561799976861 -73.93560599972685 -73.9355939994638 -73.9355819989783 -73.93557000107508 -73.93555700131068 -73.93554500059459 -73.93553199941796 -73.93551900039269 -73.93524200141243 -73.93522500053119 -73.93520799943052 -73.9351919999682 -73.93517699998759 -73.93516299927467 -73.93514900113618 -73.93513500159494 -73.93512300102176 -73.93511100023312 -73.93509899964796 -73.93508900116801 -73.9350780000582 -73.93506899986869 -73.93505999967488 -73.9350520001496 -73.93480900011512 -73.93477200014868 -73.9347449999112 -73.93472500094774 -73.93471400109395 -73.934710000196 -73.93471500082835 -73.93472799995865 -73.93474800068152 -73.93477699923402 -73.93481399989349 -73.93485900050518 -73.93491100018561 -73.93497200032377 -73.93504100121459 -73.93511800090553 -73.93647000037454 ,40.820420667409806 40.82115666735542 40.82117366653595 40.82118966582239 40.82120466679887 40.82121966743251 40.82123366615467 40.8212476666765 40.8212616671964 40.82127566771573 40.82128866688173 40.82130066649544 40.82131366746118 40.82132566651392 40.82133666657268 40.821347666971334 40.82135766601784 40.82162866642488 40.82164466679888 40.82165966671884 40.821674667199225 40.82169066598906 40.82170666623928 40.82172366694056 40.82173966718794 40.82175766765998 40.821774666778786 40.821792666347704 40.821810666141864 40.821829665821966 40.82184866662764 40.821867666532135 40.82188766655024 40.822493666908855 40.82256766676657 40.822640666416675 40.82270966731794 40.82277666700506 40.82283966704786 40.82290066678182 40.82295866698784 40.82301366709921 40.823065667341034 40.82311466624315 40.823161666949304 40.823204667082585 40.82324566776391 40.82328266661319 40.82331766721876 40.82387966672078 ,50
259,1010,2000136,4,4,3667.43606267,-73.92735100036548 -73.92646900185683 -73.92639799958994 -73.92634100045353 -73.92629100055201 -73.92625100001902 -73.92621799994303 -73.92619400017279 -73.92617900076435 -73.92617100078829 -73.9261730005585 -73.92618199986163 -73.9261999997471 -73.9262260009119 -73.9262610003917 -73.92630400006064 -73.92634999981976 -73.92702600052665 -73.92707000081806 -73.927105999771 -73.92713200060108 -73.92716500011443 -73.92719100092582 -73.9272100002872 -73.92720800051426 -73.92714800101572 -73.9270740002268 -73.92697199905892 -73.92684000104971 -73.92583099999749 ,40.81837466706689 40.820255666055075 40.82041166689694 40.820562666274874 40.82071266604193 40.82086066677388 40.8210066674631 40.82115166624507 40.821295666727636 40.82143766628119 40.82157866637924 40.82171766735077 40.82185566732434 40.82199166700609 40.822126666579194 40.82225966764766 40.82238866700712 40.824370667191744 40.82447166673328 40.824561666143886 40.82464866687665 40.82477266709417 40.82490966694126 40.82510766734889 40.82531566620528 40.825623666299165 40.825846666008616 40.826063665941334 40.826289667014365 40.827993666770396 ,30
260,1011,2000045,2-3,1,1724.59976747,-73.94076999899309 -73.9377539999813 ,40.81422866715402 40.81837066677579 ,2
261,1012,2000046,3,1,855.739355754,-73.9377539999813 -73.93624499905133 ,40.81837066677579 40.820420667409806 ,2
262,1013,2000133,4-5,4,1257.74226433,-73.9298489997073 -73.9292810006768 -73.92924399997604 -73.92920900121686 -73.92917400003455 -73.92914200114525 -73.92910999983542 -73.92908000035892 -73.92905100130403 -73.92902300018214 -73.9289970009037 -73.9289720008693 -73.92894900031324 -73.92892700019051 -73.92890600038709 -73.9288859997173 -73.92886800103028 -73.92821402341522 ,40.813223666405186 40.813880666371844 40.81393066630393 40.81398166700514 40.81403266679332 40.8140846670673 40.81413666733045 40.81418866701471 40.81424166685851 40.81429466730891 40.81434766718386 40.81440166631972 40.814455666681894 40.81451066720777 40.81456566654482 40.81462066739435 40.814676666325575 40.81641463845543 ,18
263,1014,2000025,1,1,1724.99641527,-73.96837900095142 -73.96820999919768 -73.96808199959082 -73.96798000019774 -73.96792899958568 -73.96783200025929 -73.96778900001046 -73.96771900040989 -73.96764899983862 -73.96758200003782 -73.96746500017055 -73.96731300078662 -73.9668470007111 ,40.799445667150465 40.79977166624152 40.80012366663707 40.80050966613847 40.80086966700879 40.80198366623107 40.8022976663013 40.80260466640883 40.80278066729362 40.8029286670641 40.803120667270946 40.80332366783277 40.80396666733086 ,13
